term_id,langs,country,term,type,code_lang,hl,gl,Collection_date,Result_number,Link,coding_completion_date,correctness_link,Site_type,Content_producer,recent_information,prop_recent_information,author_background,prop_author_background,major_scientific_errors,prop_major_scientific_errors,accuracy_scientific_content,prop_accuracy_scientific_content,high_scientific_lang,explanations_scientific_terms,Jargon_score,prop_Jargon_score,required_scientific_background,prop_required_scientific_background,sources_available,1_None,2_Others,3_Interaction_option,4_Graphs,5_multimedia,6_Hyper_links,7_Numerical_data,8_sources,9_references_literature,Quality_component_score,prop_Quality_component_score,Accessibility_component_score,prop_Accessibility_component_score,prop_Quality_mean,prop_Accessibility_mean,reject_or_reinforce_conspiracy_theory,prop_reject_or_reinforce_conspiracy_theory,malicious_meaning,prop_malicious_meaning,claims_contradict_accepted_scientific_explanations,prop_claims_contradict_accepted_scientific_explanations,specific_groups_presented_as_enemy,prop_specific_groups_presented_as_enemy,prop_Conspiratorial_mean,daily_reference,prop_daily_reference,local_examples,prop_local_examples,advantages_and_disadvantages_or_risks_and_benefits,prop_advantages_and_disadvantages_or_risks_and_benefits,prop_SSI_mean 
73-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pemanasan global hoax,Conspiracy Theories,id,id,id,28.7.2022,7,https://www.kompas.com/cekfakta/read/2022/02/09/101000182/-fakta-bicara-perubahan-iklim-benar-benar-terjadi-?page=all,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5,7",0,0,1,0,1,0,1,1,0,1,0.333333333,2,0.5,0.75,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pemanasan global hoax,Conspiracy Theories,id,id,id,28.7.2022,8,https://m.facebook.com/Mind.and.Imagination/posts/2781792488810215,01.9.2022,1,5,14,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5,8",0,0,1,0,1,0,0,1,0,1,0.333333333,2,0.5,0.75,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pemanasan global hoax,Conspiracy Theories,id,id,id,28.7.2022,9,https://www.teknokra.id/2022/03/yakin-kalau-pemanasan-global-itu-hoax.html,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.666666667,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pemanasan global hoax,Conspiracy Theories,id,id,id,28.7.2022,10,https://www.liputan6.com/cek-fakta/read/4700109/twitter-luncurkan-lagi-strategi-prebunk-lawan-hoaks-seputar-perubahan-iklim,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.666666667,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Perubahan iklim hoax,Conspiracy Theories,id,id,id,28.7.2022,1,https://inet.detik.com/science/d-5778666/6-alasan-orang-percaya-perubahan-iklim-itu-hoax-padahal-nyata,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5",0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Perubahan iklim hoax,Conspiracy Theories,id,id,id,28.7.2022,2,https://www.kompas.tv/article/285347/hoaks-krisis-iklim-dan-karbon-dioksida-tidak-mengancam-bumi-news-or-hoax,01.9.2022,1,1,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,7",0,0,1,0,0,0,1,1,0,1,0.333333333,1,0.25,0.75,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Perubahan iklim hoax,Conspiracy Theories,id,id,id,28.7.2022,3,https://www.kompas.com/cekfakta/read/2022/02/09/101000182/-fakta-bicara-perubahan-iklim-benar-benar-terjadi-?page=all,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5,7",0,0,1,0,1,0,1,1,0,1,0.333333333,2,0.5,0.75,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Perubahan iklim hoax,Conspiracy Theories,id,id,id,28.7.2022,4,https://www.liputan6.com/cek-fakta/read/4717592/waspada-hoaks-seputar-perubahan-iklim-rambah-wikipedia-berbagai-bahasa,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.666666667,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Perubahan iklim hoax,Conspiracy Theories,id,id,id,28.7.2022,5,https://kumparan.com/lulu-fitri/simak-ini-dia-fakta-perubahan-iklim-yang-katanya-hoax,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,3.5,0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Perubahan iklim hoax,Conspiracy Theories,id,id,id,28.7.2022,6,https://www.merdeka.com/teknologi/7-pernyataan-donald-trump-sebut-pemanasan-global-hanya-hoax.html,01.9.2022,1,5,11,3,0.75,2,0.666666667,2,1,,,2,,3,1,,,"3,5,6",0,0,1,0,1,1,0,1,0,0,0,3,0.75,0.604166667,0.875,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Perubahan iklim hoax,Conspiracy Theories,id,id,id,28.7.2022,7,https://seword.com/luar-negeri/donald-trump-menepati-janjinya-perubahan-iklim-adalah-hoax,01.9.2022,1,1,11,3,0.75,2,0.666666667,2,1,,,2,,3,1,,,3,0,0,1,0,0,0,0,1,0,0,0,1,0.25,0.604166667,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Perubahan iklim hoax,Conspiracy Theories,id,id,id,28.7.2022,8,https://www.itb.ac.id/berita/detail/58747/pentingnya-pemahaman-mengenai-cuaca-ekstrem-indonesia-kepada-masyarakat-agar-tidak-terpapar-hoax,01.9.2022,1,5,5,4,1,2,0.666666667,2,1,,,2,,3,1,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.666666667,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Perubahan iklim hoax,Conspiracy Theories,id,id,id,28.7.2022,9,https://nationalgeographic.grid.id/read/131863005/lima-mitos-perubahan-iklim-dan-bantahannya-dilihat-dari-sains?page=all,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"4,5,6",0,0,0,1,1,1,0,1,0,0,0,3,0.75,0.666666667,0.875,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Perubahan iklim hoax,Conspiracy Theories,id,id,id,28.7.2022,10,https://krisisiklim.com/selamat-datang-di-krisis-iklim/,01.9.2022,1,5,17,1,0.25,2,0.666666667,2,1,,,2,,3,1,,,"3,5,6,7",0,0,1,0,1,1,1,1,0,1,0.333333333,3,0.75,0.5625,0.875,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Vaksin autisme,Conspiracy Theories,id,id,id,28.7.2022,1,https://www.alodokter.com/vaksinasi-dapat-menyebabkan-autisme,01.9.2022,1,5,9,4,1,2,0.666666667,2,1,,,2,,3,1,,,5.8,0,0,0,0,1,0,0,1,0,1,0.333333333,1,0.25,0.75,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Vaksin autisme,Conspiracy Theories,id,id,id,28.7.2022,2,https://www.alodokter.com/vaksin-mmr-bisa-menyebabkan-autisme-ini-faktanya,01.9.2022,1,1,9,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,6,7,8",0,0,1,0,0,1,1,1,0,2,0.666666667,2,0.5,0.833333333,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Vaksin autisme,Conspiracy Theories,id,id,id,28.7.2022,3,https://aido.id/health-articles/cek-fakta-vaksinasi-sebabkan-autisme/detail,01.9.2022,1,1,9,4,1,2,0.666666667,2,1,,,2,,3,1,,,8,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0,0.75,0.5,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Vaksin autisme,Conspiracy Theories,id,id,id,28.7.2022,4,https://id.theasianparent.com/vaksin-mmr-dan-autisme,01.9.2022,1,5,17,1,0.25,2,0.666666667,2,1,,,2,,3,1,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.479166667,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Vaksin autisme,Conspiracy Theories,id,id,id,28.7.2022,5,https://www.halodoc.com/artikel/vaksin-bisa-menyebabkan-bayi-autis-mitos-atau-fakta,01.9.2022,1,1,9,4,1,2,0.666666667,2,1,,,2,,3,1,,,8,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0,0.75,0.5,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Vaksin autisme,Conspiracy Theories,id,id,id,28.7.2022,6,https://saripediatri.org/index.php/sari-pediatri/article/view/902,01.9.2022,1,1,8,2,0.5,1,0.333333333,2,1,,,2,,3,1,,,8,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0,0.541666667,0.5,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Vaksin autisme,Conspiracy Theories,id,id,id,28.7.2022,7,https://www.liputan6.com/disabilitas/read/4519498/pengalaman-vaksinasi-covid-19-ramah-sensori-pada-penyandang-autisme,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.666666667,0.625,2,0.666666667,3,1,3,1,3,1,0.916666667,,,,,,,
77-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Vaksin autisme,Conspiracy Theories,id,id,id,28.7.2022,9,https://www.cdc.gov/vaccinesafety/concerns/autism.html,01.9.2022,1,1,1,4,1,3,1,2,1,,,2,,3,1,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75,0.5,3,1,3,1,3,1,3,1,1,,,,,,,
77-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Vaksin autisme,Conspiracy Theories,id,id,id,28.7.2022,10,https://www.kompas.com/tren/read/2020/01/04/072900165/-hoaks-kandungan-thimerosal-dalam-vaksin-sebabkan-autisme?page=all,01.9.2022,1,1,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"8.9, 6",0,0,0,0,0,1,0,1,1,2,0.666666667,1,0.25,0.833333333,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Bumi datar,Conspiracy Theories,id,id,id,28.7.2022,1,https://id.wikipedia.org/wiki/Bumi_datar,01.9.2022,1,5,10,4,1,2,0.666666667,2,1,,,2,,3,1,,,3.5,0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.75,2,0.666666667,3,1,3,1,3,1,0.916666667,,,,,,,
79-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Bumi datar,Conspiracy Theories,id,id,id,28.7.2022,2,https://nationalgeographic.grid.id/tag/bumi-datar,01.9.2022,1,2,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,8.9,0,0,0,0,0,0,0,1,1,2,0.666666667,0,0,0.833333333,0.5,2,0.666666667,3,1,3,1,3,1,0.916666667,,,,,,,
79-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Bumi datar,Conspiracy Theories,id,id,id,28.7.2022,3,https://www.gramedia.com/literasi/teori-bumi-datar/,01.9.2022,1,5,12,1,0.25,2,0.666666667,2,1,,,2,,3,1,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.479166667,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Bumi datar,Conspiracy Theories,id,id,id,28.7.2022,4,https://www.liputan6.com/tag/bumi-datar,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.666666667,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Bumi datar,Conspiracy Theories,id,id,id,28.7.2022,5,https://www.suara.com/tag/bumi-datar,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.666666667,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Bumi datar,Conspiracy Theories,id,id,id,28.7.2022,6,https://www.detik.com/tag/bumi-datar,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,3.5,0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Bumi datar,Conspiracy Theories,id,id,id,28.7.2022,7,https://www.kompas.com/tag/bumi-datar,01.9.2022,1,2,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,3.5,0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
79-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Bumi datar,Conspiracy Theories,id,id,id,28.7.2022,8,http://p2k.unkris.ac.id/id3/3065-2962/Flat-Earth-Society_92036_p2k-unkris.html,01.9.2022,1,5,5,1,0.25,2,0.666666667,2,1,,,2,,3,1,,,3.5,0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.479166667,0.75,2,0.666666667,3,1,3,1,3,1,0.916666667,,,,,,,
79-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Bumi datar,Conspiracy Theories,id,id,id,28.7.2022,9,https://zonapriangan.pikiran-rakyat.com/teknologi/pr-463677756/penganut-bumi-datar-mempermalukan-teorinya-sendiri-tanpa-sengaja-mereka-memperlihatkan-bentuk-bumi-bulat,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"5,8,9",0,0,0,0,1,0,0,1,1,2,0.666666667,1,0.25,0.833333333,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pendaratan di bulan hoax,Conspiracy Theories,id,id,id,28.7.2022,1,https://id.wikipedia.org/wiki/Teori_konspirasi_pendaratan_Bulan,01.9.2022,1,5,10,4,1,2,0.666666667,2,1,,,2,,3,1,,,5.8,0,0,0,0,1,0,0,1,0,1,0.333333333,1,0.25,0.75,0.625,2,0.666666667,3,1,3,1,3,1,0.916666667,,,,,,,
80-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pendaratan di bulan hoax,Conspiracy Theories,id,id,id,28.7.2022,2,http://p2k.unkris.ac.id/en3/3065-2962/Teori-Konspirasi-Pendaratan-Bulan_238485_p2k-unkris.html,01.9.2022,1,5,5,1,0.25,2,0.666666667,2,1,,,2,,3,1,,,5.8,0,0,0,0,1,0,0,1,0,1,0.333333333,1,0.25,0.5625,0.625,2,0.666666667,3,1,3,1,3,1,0.916666667,,,,,,,
80-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pendaratan di bulan hoax,Conspiracy Theories,id,id,id,28.7.2022,3,https://www.unpi-cianjur.ac.id/berita-4491-netizen-ungkap-bukti-baru-kalau-pendaratan-bulan-hoax,01.9.2022,1,5,5,3,0.75,2,0.666666667,2,1,,,2,,3,1,,,"5,6",0,0,0,0,1,1,0,1,0,0,0,2,0.5,0.604166667,0.75,2,0.666666667,3,1,3,1,3,1,0.916666667,,,,,,,
80-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pendaratan di bulan hoax,Conspiracy Theories,id,id,id,28.7.2022,4,https://sains.sindonews.com/read/364572/767/pendaratan-manusia-pertama-di-bulan-masih-dianggap-hoax-1615770238,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,5,0,0,0,0,1,0,0,1,0,0,0,1,0.25,0.666666667,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pendaratan di bulan hoax,Conspiracy Theories,id,id,id,28.7.2022,5,https://www.detik.com/tag/pendaratan-di-bulan,01.9.2022,1,2,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5,7",0,0,1,0,1,0,1,1,0,1,0.333333333,2,0.5,0.75,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pendaratan di bulan hoax,Conspiracy Theories,id,id,id,28.7.2022,6,https://www.detik.com/tag/hoax-pendaratan-di-bulan,01.9.2022,1,2,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,3.5,0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pendaratan di bulan hoax,Conspiracy Theories,id,id,id,28.7.2022,7,https://www.kompas.com/global/read/2021/07/20/182634470/teori-konspirasi-sebut-manusia-tak-pernah-mendarat-di-bulan-bagaimana?page=all,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,3.5,0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pendaratan di bulan hoax,Conspiracy Theories,id,id,id,28.7.2022,8,https://www.bbc.com/indonesia/majalah-49003536,01.9.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,3.5,0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pendaratan di bulan hoax,Conspiracy Theories,id,id,id,28.7.2022,9,https://www.youtube.com/watch?v=Uctvfcv5OOQ,01.9.2022,1,3,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,3.5,0,0,1,0,1,0,0,1,0,0,0,2,0.5,0.666666667,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
80-B,Indonesian,"Central Jakarta,Jakarta,Indonesia",Pendaratan di bulan hoax,Conspiracy Theories,id,id,id,28.7.2022,10,https://luk.staff.ugm.ac.id/aneh/MoonLandingCons.html,01.9.2022,1,1,5,1,0.25,2,0.666666667,2,1,,,2,,3,1,,,3,0,0,1,0,0,0,0,1,0,0,0,1,0.25,0.479166667,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Italian,"Rome,Lazio,Italy",Il riscaldamento globale è una bufala,Conspiracy Theories,it,it,it,18.8.2022,1,https://www.reteclima.it/bufale-clima/,14.10.2022,1,1,2,4,1,2,0.666666667,2,1,,,2,,3,1,,,"4,5,6,7,8,9",0,0,0,1,1,1,1,1,1,3,1,3,0.75,0.916666667,0.875,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Italian,"Rome,Lazio,Italy",Il riscaldamento globale è una bufala,Conspiracy Theories,it,it,it,18.8.2022,2,https://www.corriere.it/dataroom-milena-gabanelli/clima-riscaldamento-globale-chi-finanzia-fake-news-ambiente-c02-social-inquinamento-salvare-pianeta-pericolo-emissioni-disinformazione/0c83cd40-a769-11eb-b37e-07dee681b819-va.shtml,14.10.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"5,6,7,9",0,0,0,0,1,1,1,1,1,2,0.666666667,2,0.5,0.833333333,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Italian,"Rome,Lazio,Italy",Il riscaldamento globale è una bufala,Conspiracy Theories,it,it,it,18.8.2022,3,https://www.iconaclima.it/scienza/la-crisi-climatica-non-esiste-un-nuovo-algoritmo-smaschera-le-fake-news/,14.10.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,7,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0,0.75,0.5,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Italian,"Rome,Lazio,Italy",Il riscaldamento globale è una bufala,Conspiracy Theories,it,it,it,18.8.2022,4,https://www.amazon.it/gp/customer-reviews/R1294O7AOT0ROO?ASIN=8817109010,14.10.2022,1,1,12,4,1,2,0.666666667,1,0.5,,,2,,3,1,,,9,0,0,0,0,0,0,0,1,1,1,0.333333333,0,0,0.625,0.5,1,0.333333333,1,0.333333333,1,0.333333333,2,0.666666667,0.416666667,,,,,,,
73-B,Italian,"Rome,Lazio,Italy",Il riscaldamento globale è una bufala,Conspiracy Theories,it,it,it,18.8.2022,5,https://www.youtube.com/watch?v=l5q7H66Mh0o,14.10.2022,1,1,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"3,5,4,7",0,0,1,1,1,0,1,1,0,1,0.333333333,3,0.75,0.75,0.875,3,1,2,0.666666667,2,0.666666667,3,1,0.833333333,,,,,,,
73-B,Italian,"Rome,Lazio,Italy",Il riscaldamento globale è una bufala,Conspiracy Theories,it,it,it,18.8.2022,6,https://www.assemblea.emr.it/europedirect/news/2019/cambiamento-climatico-il-bivio-tra-fake-news-e-verita-scientifica,14.10.2022,1,3,1,4,1,2,0.666666667,2,1,,,2,,3,1,,,"6,7,9",0,0,0,0,0,1,1,1,1,2,0.666666667,1,0.25,0.833333333,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Italian,"Rome,Lazio,Italy",Il riscaldamento globale è una bufala,Conspiracy Theories,it,it,it,18.8.2022,7,https://www.climalteranti.it/category/bufale/,14.10.2022,1,1,16,4,1,2,0.666666667,2,1,,,2,,3,1,,,"6,9",0,0,0,0,0,1,0,1,1,1,0.333333333,1,0.25,0.75,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Italian,"Rome,Lazio,Italy",Il riscaldamento globale è una bufala,Conspiracy Theories,it,it,it,18.8.2022,8,http://www.nimbus.it/nimbusonline/001019effettoserra.htm,14.10.2022,1,1,11,1,0.25,3,1,1,0.5,,,1,2,2,0.666666667,,,"6,7,8,9",0,0,0,0,0,1,1,1,1,3,1,1,0.25,0.6875,0.458333333,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Italian,"Rome,Lazio,Italy",Il riscaldamento globale è una bufala,Conspiracy Theories,it,it,it,18.8.2022,9,https://ambiente.tiscali.it/influencer/articoli/cambiamento-climatico-fake-news-pia-famose/,14.10.2022,1,1,12,4,1,2,0.666666667,2,1,,,2,,3,1,,,"4,5,6,7,9",0,0,0,1,1,1,1,1,1,2,0.666666667,3,0.75,0.833333333,0.875,3,1,3,1,3,1,3,1,1,,,,,,,
73-B,Italian,"Rome,Lazio,Italy",Il riscaldamento globale è una bufala,Conspiracy Theories,it,it,it,18.8.2022,10,https://www.geopop.it/groenlandia-significa-terra-verde-il-riscaldamento-globale-e-una-bufala/,14.10.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"6,9",0,0,0,0,0,1,0,1,1,1,0.333333333,1,0.25,0.75,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Italian,"Rome,Lazio,Italy",Il cambiamento climatico è una bufala,Conspiracy Theories,it,it,it,18.8.2022,1,https://www.assemblea.emr.it/europedirect/news/2019/cambiamento-climatico-il-bivio-tra-fake-news-e-verita-scientifica,14.10.2022,1,1,1,4,1,2,0.666666667,2,1,,,2,,3,1,,,"6,7,9",0,0,0,0,0,1,1,1,1,2,0.666666667,1,0.25,0.833333333,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Italian,"Rome,Lazio,Italy",Il cambiamento climatico è una bufala,Conspiracy Theories,it,it,it,18.8.2022,2,https://www.reteclima.it/bufale-clima/,14.10.2022,1,1,2,4,1,2,0.666666667,2,1,,,2,,3,1,,,"4,5,6,7,8,9",0,0,0,1,1,1,1,1,1,3,1,3,0.75,0.916666667,0.875,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Italian,"Rome,Lazio,Italy",Il cambiamento climatico è una bufala,Conspiracy Theories,it,it,it,18.8.2022,3,https://ambiente.tiscali.it/influencer/articoli/cambiamento-climatico-fake-news-pia-famose/,14.10.2022,1,5,12,4,1,2,0.666666667,2,1,,,2,,3,1,,,"4,5,6,7,9",0,0,0,1,1,1,1,1,1,2,0.666666667,3,0.75,0.833333333,0.875,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Italian,"Rome,Lazio,Italy",Il cambiamento climatico è una bufala,Conspiracy Theories,it,it,it,18.8.2022,4,https://alekoslab.org/articolo/i-cambiamenti-climatici-sono-una-bufala,14.10.2022,1,5,2,1,0.25,2,0.666666667,1,0.5,,,2,,3,1,,,"6,9",0,0,0,0,0,1,0,1,1,1,0.333333333,1,0.25,0.4375,0.625,2,0.666666667,1,0.333333333,1,0.333333333,3,1,0.583333333,,,,,,,
74-B,Italian,"Rome,Lazio,Italy",Il cambiamento climatico è una bufala,Conspiracy Theories,it,it,it,18.8.2022,5,https://www.open.online/2022/07/14/senato-premio-nobel-carlo-rubbia-bufala-cambiamenti-climatici-fc/,14.10.2022,1,1,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"4,6,8,9",0,0,0,1,0,1,0,1,1,2,0.666666667,2,0.5,0.833333333,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Italian,"Rome,Lazio,Italy",Il cambiamento climatico è una bufala,Conspiracy Theories,it,it,it,18.8.2022,6,https://www.rinnovabili.it/ambiente/cambiamenti-climatici/bufale-sul-clima-facebook/,14.10.2022,1,1,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"6,7,9",0,0,0,0,0,1,1,1,1,2,0.666666667,1,0.25,0.833333333,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Italian,"Rome,Lazio,Italy",Il cambiamento climatico è una bufala,Conspiracy Theories,it,it,it,18.8.2022,7,https://tg24.sky.it/ambiente/approfondimenti/cambiamento-climatico-bufale,14.10.2022,1,1,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,"5,6,9",0,0,0,0,1,1,0,1,1,1,0.333333333,2,0.5,0.75,0.75,3,1,3,1,3,1,3,1,1,,,,,,,
74-B,Italian,"Rome,Lazio,Italy",Il cambiamento climatico è una bufala,Conspiracy Theories,it,it,it,18.8.2022,8,https://www.youtube.com/watch?v=AzrENKeSi4Y,14.10.2022,1,5,11,4,1,2,0.666666667,2,1,,,2,,3,1,,,3,0,0,1,0,0,0,0,1,0,0,0,1,0.25,0.666666667,0.625,3,1,3,1,3,1,3,1,1,,,,,,,
